"","HSI #","Site Name","Lattitude","Longitude","Address","City","County","year_site","Class","Site Summary","Investigation/ Cleanup Funding","Icon","Cause","year","deaths","population","rate","prev_rate","rate_diff","percent_different","year_to_site"
"5817",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Late Onset",2013,0,29071,0,0,0,NA,-12
"5818",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Other Alzheimer's Disease",2013,0,29071,0,0,0,NA,-12
"5819",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease, Unspecified",2013,9,29071,0.0309586873516563,0,0.0309586873516563,Inf,-12
"5820",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Selected Causes Total",2013,9,29071,0.0309586873516563,0.0309586873516563,0,0,-12
"5821",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Early Onset",2014,0,29191,0,0.0309586873516563,-0.0309586873516563,-100,-13
"5822",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Late Onset",2014,0,29191,0,0,0,NA,-13
"5823",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Other Alzheimer's Disease",2014,0,29191,0,0,0,NA,-13
"5824",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease, Unspecified",2014,8,29191,0.0274057072385324,0,0.0274057072385324,Inf,-13
"5825",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Selected Causes Total",2014,8,29191,0.0274057072385324,0.0274057072385324,0,0,-13
"5826",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Early Onset",2015,0,29202,0,0.0274057072385324,-0.0274057072385324,-100,-14
"5827",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Late Onset",2015,0,29202,0,0,0,NA,-14
"5828",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Other Alzheimer's Disease",2015,0,29202,0,0,0,NA,-14
"5829",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease, Unspecified",2015,5,29202,0.0171221149236354,0,0.0171221149236354,Inf,-14
"5830",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Selected Causes Total",2015,5,29202,0.0171221149236354,0.0171221149236354,0,0,-14
"5831",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Early Onset",2016,0,29337,0,0.0171221149236354,-0.0171221149236354,-100,-15
"5832",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Late Onset",2016,0,29337,0,0,0,NA,-15
"5833",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Other Alzheimer's Disease",2016,0,29337,0,0,0,NA,-15
"5834",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease, Unspecified",2016,7,29337,0.0238606537819136,0,0.0238606537819136,Inf,-15
"5835",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Selected Causes Total",2016,7,29337,0.0238606537819136,0.0238606537819136,0,0,-15
"5836",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Early Onset",2017,0,29470,0,0.0238606537819136,-0.0238606537819136,-100,-16
"5837",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Late Onset",2017,0,29470,0,0,0,NA,-16
"5838",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Other Alzheimer's Disease",2017,0,29470,0,0,0,NA,-16
"5839",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease, Unspecified",2017,18,29470,0.0610790634543604,0,0.0610790634543604,Inf,-16
"5840",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Selected Causes Total",2017,18,29470,0.0610790634543604,0.0610790634543604,0,0,-16
"5841",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Early Onset",2018,0,29764,0,0.0610790634543604,-0.0610790634543604,-100,-17
"5842",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Late Onset",2018,0,29764,0,0,0,NA,-17
"5843",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Other Alzheimer's Disease",2018,0,29764,0,0,0,NA,-17
"5844",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease, Unspecified",2018,9,29764,0.0302378712538637,0,0.0302378712538637,Inf,-17
"5845",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Selected Causes Total",2018,9,29764,0.0302378712538637,0.0302378712538637,0,0,-17
"5846",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Early Onset",2019,0,29992,0,0.0302378712538637,-0.0302378712538637,-100,-18
"5847",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Late Onset",2019,0,29992,0,0,0,NA,-18
"5848",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Other Alzheimer's Disease",2019,0,29992,0,0,0,NA,-18
"5849",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease, Unspecified",2019,15,29992,0.0500133368898373,0,0.0500133368898373,Inf,-18
"5850",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Selected Causes Total",2019,15,29992,0.0500133368898373,0.0500133368898373,0,0,-18
"5851",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Early Onset",2020,1,30234,0.00330753456373619,0.0500133368898373,-0.0467058023261011,-93.3866948909616,-19
"5852",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Late Onset",2020,0,30234,0,0.00330753456373619,-0.00330753456373619,-100,-19
"5853",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Other Alzheimer's Disease",2020,0,30234,0,0,0,NA,-19
"5854",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease, Unspecified",2020,22,30234,0.0727657604021962,0,0.0727657604021962,Inf,-19
"5855",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Selected Causes Total",2020,23,30234,0.0760732949659324,0.0727657604021962,0.00330753456373618,4.54545454545454,-19
"5856",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Early Onset",2021,0,33411,0,0.0760732949659324,-0.0760732949659324,-100,-20
"5857",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Late Onset",2021,0,33411,0,0,0,NA,-20
"5858",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Other Alzheimer's Disease",2021,0,33411,0,0,0,NA,-20
"5859",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease, Unspecified",2021,19,33411,0.0568674987279639,0,0.0568674987279639,Inf,-20
"5860",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Selected Causes Total",2021,19,33411,0.0568674987279639,0.0568674987279639,0,0,-20
"5861",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Early Onset",2022,0,33642,0,0.0568674987279639,-0.0568674987279639,-100,-21
"5862",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease with Late Onset",2022,4,33642,0.011889899530349,0,0.011889899530349,Inf,-21
"5863",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Other Alzheimer's Disease",2022,0,33642,0,0.011889899530349,-0.011889899530349,-100,-21
"5864",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Alzheimer's Disease, Unspecified",2022,11,33642,0.0326972237084597,0,0.0326972237084597,Inf,-21
"5865",10671,"Lee County - SR 32 MSWLF",31.7330555555556,-84.1202777777778,"759 Hwy 32 East","Leesburg","Lee",2001,"IV","https://epd.georgia.gov/document/pdf/23-10671/download","L","small_green ","Selected Causes Total",2022,15,33642,0.0445871232388086,0.0326972237084597,0.011889899530349,36.3636363636364,-21
"5866",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Alzheimer's Disease with Early Onset",2000,0,61811,0,0.00161324148611806,-0.00161324148611806,-100,1
"5867",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Alzheimer's Disease with Late Onset",2000,0,61811,0,0,0,NA,1
"5868",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Other Alzheimer's Disease",2000,0,61811,0,0,0,NA,1
"5869",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Alzheimer's Disease, Unspecified",2000,0,61811,0,0,0,NA,1
"5870",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Selected Causes Total",2000,0,61811,0,0,0,NA,1
"5871",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Alzheimer's Disease with Early Onset",2000,0,61811,0,0,0,NA,1
"5872",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Alzheimer's Disease with Late Onset",2000,0,61811,0,0,0,NA,1
"5873",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Other Alzheimer's Disease",2000,0,61811,0,0,0,NA,1
"5874",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Alzheimer's Disease, Unspecified",2000,0,61811,0,0,0,NA,1
"5875",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Selected Causes Total",2000,0,61811,0,0,0,NA,1
"5876",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Alzheimer's Disease with Early Onset",2001,0,61388,0,0,0,NA,0
"5877",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Alzheimer's Disease with Late Onset",2001,0,61388,0,0,0,NA,0
"5878",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Other Alzheimer's Disease",2001,0,61388,0,0,0,NA,0
"5879",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Alzheimer's Disease, Unspecified",2001,4,61388,0.00651593145240112,0,0.00651593145240112,Inf,0
"5880",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Selected Causes Total",2001,4,61388,0.00651593145240112,0.00651593145240112,0,0,0
"5881",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Alzheimer's Disease with Early Onset",2001,0,61388,0,0.00651593145240112,-0.00651593145240112,-100,0
"5882",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Alzheimer's Disease with Late Onset",2001,0,61388,0,0,0,NA,0
"5883",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Other Alzheimer's Disease",2001,0,61388,0,0,0,NA,0
"5884",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Alzheimer's Disease, Unspecified",2001,4,61388,0.00651593145240112,0,0.00651593145240112,Inf,0
"5885",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Selected Causes Total",2001,4,61388,0.00651593145240112,0.00651593145240112,0,0,0
"5886",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Alzheimer's Disease with Early Onset",2002,0,62505,0,0.00651593145240112,-0.00651593145240112,-100,-1
"5887",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Alzheimer's Disease with Late Onset",2002,0,62505,0,0,0,NA,-1
"5888",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Other Alzheimer's Disease",2002,0,62505,0,0,0,NA,-1
"5889",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Alzheimer's Disease, Unspecified",2002,4,62505,0.00639948804095672,0,0.00639948804095672,Inf,-1
"5890",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Selected Causes Total",2002,4,62505,0.00639948804095672,0.00639948804095672,0,0,-1
"5891",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Alzheimer's Disease with Early Onset",2002,0,62505,0,0.00639948804095672,-0.00639948804095672,-100,-1
"5892",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Alzheimer's Disease with Late Onset",2002,0,62505,0,0,0,NA,-1
"5893",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Other Alzheimer's Disease",2002,0,62505,0,0,0,NA,-1
"5894",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Alzheimer's Disease, Unspecified",2002,4,62505,0.00639948804095672,0,0.00639948804095672,Inf,-1
"5895",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Selected Causes Total",2002,4,62505,0.00639948804095672,0.00639948804095672,0,0,-1
"5896",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Alzheimer's Disease with Early Onset",2003,0,60403,0,0.00639948804095672,-0.00639948804095672,-100,-2
"5897",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Alzheimer's Disease with Late Onset",2003,0,60403,0,0,0,NA,-2
"5898",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Other Alzheimer's Disease",2003,0,60403,0,0,0,NA,-2
"5899",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Alzheimer's Disease, Unspecified",2003,4,60403,0.00662218763968677,0,0.00662218763968677,Inf,-2
"5900",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Selected Causes Total",2003,4,60403,0.00662218763968677,0.00662218763968677,0,0,-2
"5901",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Alzheimer's Disease with Early Onset",2003,0,60403,0,0.00662218763968677,-0.00662218763968677,-100,-2
"5902",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Alzheimer's Disease with Late Onset",2003,0,60403,0,0,0,NA,-2
"5903",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Other Alzheimer's Disease",2003,0,60403,0,0,0,NA,-2
"5904",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Alzheimer's Disease, Unspecified",2003,4,60403,0.00662218763968677,0,0.00662218763968677,Inf,-2
"5905",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Selected Causes Total",2003,4,60403,0.00662218763968677,0.00662218763968677,0,0,-2
"5906",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Alzheimer's Disease with Early Onset",2004,0,63254,0,0.00662218763968677,-0.00662218763968677,-100,-3
"5907",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Alzheimer's Disease with Late Onset",2004,0,63254,0,0,0,NA,-3
"5908",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Other Alzheimer's Disease",2004,0,63254,0,0,0,NA,-3
"5909",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Alzheimer's Disease, Unspecified",2004,2,63254,0.00316185537673507,0,0.00316185537673507,Inf,-3
"5910",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ","Selected Causes Total",2004,2,63254,0.00316185537673507,0.00316185537673507,0,0,-3
"5911",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Alzheimer's Disease with Early Onset",2004,0,63254,0,0.00316185537673507,-0.00316185537673507,-100,-3
"5912",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Alzheimer's Disease with Late Onset",2004,0,63254,0,0,0,NA,-3
"5913",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow","Other Alzheimer's Disease",2004,0,63254,0,0,0,NA,-3
