"","HSI #","Site Name","Lattitude","Longitude","Address","City","County","year_site","Class","Site Summary","Investigation/ Cleanup Funding","Icon","year","deaths","population","rate","prev_rate","rate_diff","percent_different","year_to_site"
"842",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2004,181,687468,0.0263284981991889,0.0263284981991889,0,0,-2
"843",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2004,181,687468,0.0263284981991889,0.0263284981991889,0,0,3
"844",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2005,205,710978,0.0288335222749508,0.0263284981991889,0.00250502407576194,9.51449663710446,-3
"845",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2005,205,710978,0.0288335222749508,0.0288335222749508,0,0,-3
"846",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2005,205,710978,0.0288335222749508,0.0288335222749508,0,0,2
"847",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2006,241,740267,0.0325558210753688,0.0288335222749508,0.00372229880041791,12.909622226944,-4
"848",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2006,241,740267,0.0325558210753688,0.0325558210753688,0,0,-4
"849",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2006,241,740267,0.0325558210753688,0.0325558210753688,0,0,1
"850",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2007,245,764129,0.0320626491076768,0.0325558210753688,-0.000493171967691906,-1.51485034442898,-5
"851",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2007,245,764129,0.0320626491076768,0.0320626491076768,0,0,-5
"852",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2007,245,764129,0.0320626491076768,0.0320626491076768,0,0,0
"853",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2008,254,780721,0.0325340294420158,0.0320626491076768,0.000471380334338932,1.47018523876765,-6
"854",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2008,254,780721,0.0325340294420158,0.0325340294420158,0,0,-6
"855",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2008,254,780721,0.0325340294420158,0.0325340294420158,0,0,-1
"856",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2009,249,796276,0.0312705644776434,0.0325340294420158,-0.00126346496437234,-3.88351823011709,-7
"857",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2009,249,796276,0.0312705644776434,0.0312705644776434,0,0,-7
"858",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2009,249,796276,0.0312705644776434,0.0312705644776434,0,0,-2
"859",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2010,288,808719,0.0356118750765099,0.0312705644776434,0.00434131059886646,13.8830579856345,-8
"860",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2010,288,808719,0.0356118750765099,0.0356118750765099,0,0,-8
"861",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2010,288,808719,0.0356118750765099,0.0356118750765099,0,0,-3
"862",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2011,367,824941,0.0444880300530583,0.0356118750765099,0.00887615497654845,24.9247054738864,-9
"863",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2011,367,824941,0.0444880300530583,0.0444880300530583,0,0,-9
"864",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2011,367,824941,0.0444880300530583,0.0444880300530583,0,0,-4
"865",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2012,315,842046,0.0374088826501165,0.0444880300530583,-0.00707914740294184,-15.9124766695647,-10
"866",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2012,315,842046,0.0374088826501165,0.0374088826501165,0,0,-10
"867",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2012,315,842046,0.0374088826501165,0.0374088826501165,0,0,-5
"868",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2013,430,859304,0.0500404978913167,0.0374088826501165,0.0126316152412002,33.7663526583862,-11
"869",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2013,430,859304,0.0500404978913167,0.0500404978913167,0,0,-11
"870",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2013,430,859304,0.0500404978913167,0.0500404978913167,0,0,-6
"871",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2014,446,877922,0.0508017796569627,0.0500404978913167,0.000761281765645994,1.52133131708527,-12
"872",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2014,446,877922,0.0508017796569627,0.0508017796569627,0,0,-12
"873",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2014,446,877922,0.0508017796569627,0.0508017796569627,0,0,-7
"874",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2015,413,895823,0.0461028573724943,0.0508017796569627,-0.00469892228446835,-9.24952298167046,-13
"875",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2015,413,895823,0.0461028573724943,0.0461028573724943,0,0,-13
"876",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2015,413,895823,0.0461028573724943,0.0461028573724943,0,0,-8
"877",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2016,461,907135,0.0508193378052881,0.0461028573724943,0.00471648043279374,10.2303429800159,-14
"878",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2016,461,907135,0.0508193378052881,0.0508193378052881,0,0,-14
"879",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2016,461,907135,0.0508193378052881,0.0508193378052881,0,0,-9
"880",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2017,488,920260,0.0530284919479278,0.0508193378052881,0.00220915414263968,4.34707384638491,-15
"881",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2017,488,920260,0.0530284919479278,0.0530284919479278,0,0,-15
"882",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2017,488,920260,0.0530284919479278,0.0530284919479278,0,0,-10
"883",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2018,500,927781,0.0538920283989433,0.0530284919479278,0.000863536451015529,1.62843863608924,-16
"884",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2018,500,927781,0.0538920283989433,0.0538920283989433,0,0,-16
"885",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2018,500,927781,0.0538920283989433,0.0538920283989433,0,0,-11
"886",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2019,510,936250,0.0544726301735648,0.0538920283989433,0.000580601774621478,1.07734259012018,-17
"887",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2019,510,936250,0.0544726301735648,0.0544726301735648,0,0,-17
"888",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2019,510,936250,0.0544726301735648,0.0544726301735648,0,0,-12
"889",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2020,632,942627,0.0670466685125718,0.0544726301735648,0.012574038339007,23.083222342932,-18
"890",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2020,632,942627,0.0670466685125718,0.0670466685125718,0,0,-18
"891",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2020,632,942627,0.0670466685125718,0.0670466685125718,0,0,-13
"892",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2021,600,964546,0.0622054313635638,0.0670466685125718,-0.00484123714900799,-7.22069754756006,-19
"893",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2021,600,964546,0.0622054313635638,0.0622054313635638,0,0,-19
"894",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2021,600,964546,0.0622054313635638,0.0622054313635638,0,0,-14
"895",10716,"Buford - McEver Road MSWLF",34.1283333333333,-84.0163888888889,"5734 Little Mill Road","Buford","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10716/download","L","small_green ",2022,620,975353,0.0635667291739504,0.0622054313635638,0.00136129781038657,2.18839059636187,-20
"896",10718,"Sugar Hill - Appling Road MSWLF",34.1208333333333,-84.0377777777778,"1379 Appling Road","Sugar Hill","Gwinnett",2002,"IV","https://epd.georgia.gov/document/pdf/23-10718/download","L","small_green ",2022,620,975353,0.0635667291739504,0.0635667291739504,0,0,-20
"897",10863,"Paper Mill Road Undeveloped Tract",33.9525,-83.9627777777778,"Paper Mill Road and Springlake Road","Lawrenceville","Gwinnett",2007,"II","https://epd.georgia.gov/document/pdf/23-10863/download","L","small_green ",2022,620,975353,0.0635667291739504,0.0635667291739504,0,0,-15
"898",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2000,14,25788,0.0542888165038002,0.0355717165329434,0.0187170999708569,52.6179273736277,1
"899",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2001,13,26232,0.0495577920097591,0.0542888165038002,-0.00473102449404114,-8.71454711802378,0
"900",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2002,8,26676,0.0299895036737142,0.0495577920097591,-0.0195682883360449,-39.4857953562407,-1
"901",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2003,7,27227,0.0257097733867117,0.0299895036737142,-0.00427973028700247,-14.2707606420097,-2
"902",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2004,8,27621,0.0289634698236849,0.0257097733867117,0.00325369643697315,12.6554846984954,-3
"903",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2005,9,27987,0.032157787544217,0.0289634698236849,0.00319431772053208,11.0287812198521,-4
"904",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2006,15,28121,0.0533409195974539,0.032157787544217,0.0211831320532369,65.872479641549,-5
"905",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2007,16,28558,0.0560263323762168,0.0533409195974539,0.00268541277876296,5.03443285010622,-6
"906",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2008,22,28645,0.0768022342468145,0.0560263323762168,0.0207759018705976,37.082387851283,-7
"907",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2009,28,28774,0.0973100715924098,0.0768022342468145,0.0205078373455954,26.70213639839,-8
"908",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2010,35,28774,0.121637589490512,0.0973100715924098,0.0243275178981024,25,-9
"909",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2011,29,28638,0.101264054752427,0.121637589490512,-0.0203735347380854,-16.7493739586763,-10
"910",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2012,33,28400,0.116197183098592,0.101264054752427,0.0149331283461647,14.7467217095677,-11
"911",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2013,33,28495,0.115809791191437,0.116197183098592,-0.00038739190715445,-0.33339182312686,-12
"912",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2014,31,28641,0.108236444258231,0.115809791191437,-0.00757334693320588,-6.53947032914247,-13
"913",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2015,32,28854,0.110903167671727,0.108236444258231,0.00266672341349541,2.46379436406201,-14
"914",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2016,23,29042,0.0791956476826665,0.110903167671727,-0.0317075199890601,-28.5902744301357,-15
"915",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2017,42,29256,0.143560295324036,0.0791956476826665,0.0643646476413696,81.2729607304633,-16
"916",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2018,33,29533,0.111739410151356,0.143560295324036,-0.03182088517268,-22.1655194431411,-17
"917",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2019,21,29792,0.0704887218045113,0.111739410151356,-0.0412506883468448,-36.9168660287081,-18
"918",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2020,33,30383,0.108613369318369,0.0704887218045113,0.0381246475138576,54.0861666063259,-19
"919",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2021,27,30572,0.0883161062410048,0.108613369318369,-0.020297263077364,-18.6876286084712,-20
"920",10666,"Haralson County Landfill (US 78 Bremen)",33.6991666666667,-85.2294444444444,"Landfill Road","Bremen","Haralson",2001,"IV","https://epd.georgia.gov/document/pdf/23-10666/download","L","small_green ",2022,41,31337,0.130835753262916,0.0883161062410048,0.0425196470219112,48.1448388427359,-21
"921",10856,"Harris County Hamilton Road E MSWL",32.7444444444444,-84.8127777777778,"4078 Barnes Mill Road","Hamilton","Harris",2007,"IV","https://epd.georgia.gov/document/pdf/23-10856/download","L","small_green ",2000,8,23912,0.0334560053529609,0.0384911470361817,-0.00503514168322082,-13.0812980930077,7
"922",10856,"Harris County Hamilton Road E MSWL",32.7444444444444,-84.8127777777778,"4078 Barnes Mill Road","Hamilton","Harris",2007,"IV","https://epd.georgia.gov/document/pdf/23-10856/download","L","small_green ",2001,11,24547,0.0448119933189392,0.0334560053529609,0.0113559879659783,33.9430480303092,6
"923",10856,"Harris County Hamilton Road E MSWL",32.7444444444444,-84.8127777777778,"4078 Barnes Mill Road","Hamilton","Harris",2007,"IV","https://epd.georgia.gov/document/pdf/23-10856/download","L","small_green ",2002,9,25327,0.035535199589371,0.0448119933189392,-0.00927679372956815,-20.7015868799736,5
"924",10856,"Harris County Hamilton Road E MSWL",32.7444444444444,-84.8127777777778,"4078 Barnes Mill Road","Hamilton","Harris",2007,"IV","https://epd.georgia.gov/document/pdf/23-10856/download","L","small_green ",2003,12,26256,0.0457038391224863,0.035535199589371,0.0101686395331153,28.6156814950234,4
"925",10856,"Harris County Hamilton Road E MSWL",32.7444444444444,-84.8127777777778,"4078 Barnes Mill Road","Hamilton","Harris",2007,"IV","https://epd.georgia.gov/document/pdf/23-10856/download","L","small_green ",2004,16,27180,0.0588668138337013,0.0457038391224863,0.013162974711215,28.8005886681383,3
"926",10856,"Harris County Hamilton Road E MSWL",32.7444444444444,-84.8127777777778,"4078 Barnes Mill Road","Hamilton","Harris",2007,"IV","https://epd.georgia.gov/document/pdf/23-10856/download","L","small_green ",2005,10,28170,0.035498757543486,0.0588668138337013,-0.0233680562902153,-39.6964856230032,2
"927",10856,"Harris County Hamilton Road E MSWL",32.7444444444444,-84.8127777777778,"4078 Barnes Mill Road","Hamilton","Harris",2007,"IV","https://epd.georgia.gov/document/pdf/23-10856/download","L","small_green ",2006,10,29289,0.0341425108402472,0.035498757543486,-0.00135624670323879,-3.82054696302366,1
"928",10856,"Harris County Hamilton Road E MSWL",32.7444444444444,-84.8127777777778,"4078 Barnes Mill Road","Hamilton","Harris",2007,"IV","https://epd.georgia.gov/document/pdf/23-10856/download","L","small_green ",2007,11,30276,0.0363324085083895,0.0341425108402472,0.00218989766814229,6.41399128022197,0
"929",10856,"Harris County Hamilton Road E MSWL",32.7444444444444,-84.8127777777778,"4078 Barnes Mill Road","Hamilton","Harris",2007,"IV","https://epd.georgia.gov/document/pdf/23-10856/download","L","small_green ",2008,19,30807,0.0616742948031292,0.0363324085083895,0.0253418862947397,69.7500863145035,-1
"930",10856,"Harris County Hamilton Road E MSWL",32.7444444444444,-84.8127777777778,"4078 Barnes Mill Road","Hamilton","Harris",2007,"IV","https://epd.georgia.gov/document/pdf/23-10856/download","L","small_green ",2009,25,31494,0.0793801994030609,0.0616742948031292,0.0177059045999317,28.7087264742156,-2
"931",10856,"Harris County Hamilton Road E MSWL",32.7444444444444,-84.8127777777778,"4078 Barnes Mill Road","Hamilton","Harris",2007,"IV","https://epd.georgia.gov/document/pdf/23-10856/download","L","small_green ",2010,30,32167,0.0932632822457798,0.0793801994030609,0.0138830828427189,17.4893524419436,-3
"932",10856,"Harris County Hamilton Road E MSWL",32.7444444444444,-84.8127777777778,"4078 Barnes Mill Road","Hamilton","Harris",2007,"IV","https://epd.georgia.gov/document/pdf/23-10856/download","L","small_green ",2011,17,32265,0.0526886719355339,0.0932632822457798,-0.040574610310246,-43.5054496616561,-4
"933",10856,"Harris County Hamilton Road E MSWL",32.7444444444444,-84.8127777777778,"4078 Barnes Mill Road","Hamilton","Harris",2007,"IV","https://epd.georgia.gov/document/pdf/23-10856/download","L","small_green ",2012,16,32550,0.0491551459293395,0.0526886719355339,-0.00353352600619438,-6.70642450528598,-5
"934",10856,"Harris County Hamilton Road E MSWL",32.7444444444444,-84.8127777777778,"4078 Barnes Mill Road","Hamilton","Harris",2007,"IV","https://epd.georgia.gov/document/pdf/23-10856/download","L","small_green ",2013,17,32663,0.0520466582983804,0.0491551459293395,0.00289151236904095,5.88242047576768,-6
"935",10856,"Harris County Hamilton Road E MSWL",32.7444444444444,-84.8127777777778,"4078 Barnes Mill Road","Hamilton","Harris",2007,"IV","https://epd.georgia.gov/document/pdf/23-10856/download","L","small_green ",2014,25,32876,0.0760433142718092,0.0520466582983804,0.0239966559734288,46.1060455329474,-7
"936",10856,"Harris County Hamilton Road E MSWL",32.7444444444444,-84.8127777777778,"4078 Barnes Mill Road","Hamilton","Harris",2007,"IV","https://epd.georgia.gov/document/pdf/23-10856/download","L","small_green ",2015,20,33381,0.0599143225187981,0.0760433142718092,-0.0161289917530111,-21.2102693148797,-8
